Block	TrialType	Trial	Signal	Response	RT	SSD	keyDuration	keyDuration_startSyched	keyRT	feedback_ms	vert	feedback_synched
3	main	221	1	1	0.7518872820000979	1	0.7722982749983203	0.7466492489984375	-0.025649025999882724	53.3507510015625	3.7881037599779663	48.11271799990213
3	main	222	1	1	0.7841025029993034	1	0.788088533001428	0.7694974929981981	-0.018591040003229864	30.502507001801902	4.2713330949825465	15.897497000696648
3	main	223	1	1	0.7833079320007528	1	0.7963002579999738	0.771383715000411	-0.024916542999562807	28.616284999589013	4.259413524994452	16.69206799924727
3	main	224	1	1	0.8172641250021115	1	0.8190557909983909	0.8013234530008049	-0.017732337997586	1.3234530008048306	4.7687534200465596	17.2641250021115
3	main	225	1	1	0.7828940420004074	1	0.8001998580002692	0.780121665000479	-0.02007819299979019	19.878334999521073	4.253084124973393	17.10595799959269
3	main	226	0	0	NaN	0.5250000000000001	0.8001998580002692	0.780121665000479	-0.02007819299979019	19.878334999521073	0.38500000000000156	17.10595799959269
3	main	227	1	1	0.783937700001843	1	0.7921240679970651	0.7697963399987202	-0.022327727998344926	30.20366000127983	4.26886052500573	16.062299998157002
3	main	228	1	1	0.8175697629994829	1	0.8202710099976684	0.8056366079981672	-0.014634401999501279	5.63660799816712	4.773337975000468	17.569762999482876
3	main	229	1	1	0.8173968420014717	1	0.823229932000686	0.8006061199994292	-0.022623812001256738	0.6061199994291666	4.770750099994766	17.396842001471626
3	main	230	1	1	0.7995704199965985	1	0.804268621999654	0.7924086229977547	-0.011859999001899268	7.591377002245325	4.503338874963228	0.4295800034015418
3	main	231	0	0	NaN	0.55	0.804268621999654	0.7924086229977547	-0.011859999001899268	7.591377002245325	0.7599999999999998	0.4295800034015418
3	main	232	0	1	0.834312836999743	0.5750000000000001	0.8563253950014769	0.8336942300011287	-0.02263116500034812	7.591377002245325	1.1350000000000016	0.4295800034015418
3	main	233	1	1	0.899985870000819	1	0.9242887270011124	0.8989831020007841	-0.02530562500032829	98.98310200078409	6.009508780005271	99.98587000081893
3	main	234	0	0	NaN	0.55	0.9242887270011124	0.8989831020007841	-0.02530562500032829	98.98310200078409	0.7599999999999998	99.98587000081893
3	main	235	1	1	0.7831301750011335	1	0.8002694079987123	0.7747842579992721	-0.025485149999440182	25.215742000727957	4.256747725028399	16.869824998866576
